"user_id;""event_code"";""data1"";""data2"";""data3"";""timestamp"";""session_id"""
"15260;""8"";""16 total bookmarks"";""1 folders"";""folder depth 1"";""1289268347418"";"""""
"15265;""8"";""257 total bookmarks"";""48 folders"";""folder depth 2"";""1289254900706"";"""""
"15265;""8"";""257 total bookmarks"";""48 folders"";""folder depth 2"";""1289261792206"";"""""
"15265;""8"";""257 total bookmarks"";""48 folders"";""folder depth 2"";""1289262167275"";"""""
"15265;""8"";""257 total bookmarks"";""48 folders"";""folder depth 2"";""1289262345367"";"""""
"15265;""8"";""257 total bookmarks"";""48 folders"";""folder depth 2"";""1289274832784"";"""""
"15269;""8"";""44 total bookmarks"";""6 folders"";""folder depth 2"";""1289253508128"";"""""
"15269;""8"";""44 total bookmarks"";""6 folders"";""folder depth 2"";""1289257448759"";"""""
"15270;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289274178126"";"""""
"15274;""8"";""35 total bookmarks"";""2 folders"";""folder depth 1"";""1289276859429"";"""""
"15276;""8"";""53 total bookmarks"";""12 folders"";""folder depth 2"";""1289260505582"";"""""
"15276;""8"";""53 total bookmarks"";""12 folders"";""folder depth 2"";""1289263377049"";"""""
"15276;""8"";""53 total bookmarks"";""12 folders"";""folder depth 2"";""1289264279240"";"""""
"15277;""8"";""56 total bookmarks"";""9 folders"";""folder depth 1"";""1289268980169"";"""""
"15277;""8"";""56 total bookmarks"";""9 folders"";""folder depth 1"";""1289273962382"";"""""
"15277;""8"";""56 total bookmarks"";""9 folders"";""folder depth 1"";""1289274722522"";"""""
"15277;""8"";""56 total bookmarks"";""9 folders"";""folder depth 1"";""1289278474076"";"""""
"15280;""8"";""159 total bookmarks"";""25 folders"";""folder depth 1"";""1289266593820"";"""""
"15282;""8"";""47 total bookmarks"";""1 folders"";""folder depth 1"";""1289256776489"";"""""
"15282;""8"";""47 total bookmarks"";""1 folders"";""folder depth 1"";""1289262354520"";"""""
"15283;""8"";""42 total bookmarks"";""1 folders"";""folder depth 1"";""1289257919309"";"""""
"15284;""8"";""14 total bookmarks"";""4 folders"";""folder depth 1"";""1289260305080"";"""""
"15294;""8"";""57 total bookmarks"";""9 folders"";""folder depth 1"";""1289256240085"";"""""
"15295;""8"";""105 total bookmarks"";""12 folders"";""folder depth 2"";""1289262885628"";"""""
"15295;""8"";""105 total bookmarks"";""12 folders"";""folder depth 2"";""1289265244426"";"""""
"15295;""8"";""105 total bookmarks"";""12 folders"";""folder depth 2"";""1289265462840"";"""""
"15295;""8"";""105 total bookmarks"";""12 folders"";""folder depth 2"";""1289272759612"";"""""
"15297;""8"";""58 total bookmarks"";""2 folders"";""folder depth 1"";""1289258374550"";"""""
"15297;""8"";""58 total bookmarks"";""2 folders"";""folder depth 1"";""1289265338351"";"""""
"15298;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289260989561"";"""""
"15298;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289263893630"";"""""
"15298;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289271480390"";"""""
"15303;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289255411905"";"""""
"15305;""8"";""28 total bookmarks"";""1 folders"";""folder depth 1"";""1289277873534"";"""""
"15309;""8"";""68 total bookmarks"";""12 folders"";""folder depth 1"";""1289254565422"";"""""
"15310;""8"";""52 total bookmarks"";""1 folders"";""folder depth 1"";""1289254108793"";"""""
"15310;""8"";""52 total bookmarks"";""1 folders"";""folder depth 1"";""1289255688906"";"""""
"15310;""8"";""52 total bookmarks"";""1 folders"";""folder depth 1"";""1289257551235"";"""""
"15311;""8"";""39 total bookmarks"";""2 folders"";""folder depth 1"";""1289255569641"";"""""
"15311;""8"";""39 total bookmarks"";""2 folders"";""folder depth 1"";""1289258364208"";"""""
"15311;""8"";""39 total bookmarks"";""2 folders"";""folder depth 1"";""1289272643296"";"""""
"15311;""8"";""39 total bookmarks"";""2 folders"";""folder depth 1"";""1289273847788"";"""""
"15311;""8"";""39 total bookmarks"";""2 folders"";""folder depth 1"";""1289275470730"";"""""
"15311;""8"";""39 total bookmarks"";""2 folders"";""folder depth 1"";""1289275808174"";"""""
"15311;""8"";""39 total bookmarks"";""2 folders"";""folder depth 1"";""1289275845475"";"""""
"15312;""8"";""31 total bookmarks"";""1 folders"";""folder depth 1"";""1289263265613"";"""""
"15316;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289264026031"";"""""
"15321;""8"";""19 total bookmarks"";""5 folders"";""folder depth 1"";""1289258895141"";"""""
"15324;""8"";""21 total bookmarks"";""2 folders"";""folder depth 1"";""1289262150108"";"""""
"15324;""8"";""21 total bookmarks"";""2 folders"";""folder depth 1"";""1289262330606"";"""""
"15324;""8"";""21 total bookmarks"";""2 folders"";""folder depth 1"";""1289268311932"";"""""
"15326;""8"";""90 total bookmarks"";""2 folders"";""folder depth 1"";""1289261870003"";"""""
"15328;""8"";""17 total bookmarks"";""2 folders"";""folder depth 1"";""1289253820586"";"""""
"15328;""8"";""17 total bookmarks"";""2 folders"";""folder depth 1"";""1289260066903"";"""""
"15328;""8"";""17 total bookmarks"";""2 folders"";""folder depth 1"";""1289260118766"";"""""
"15330;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289277242880"";"""""
"15330;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289277953911"";"""""
"15331;""8"";""22 total bookmarks"";""1 folders"";""folder depth 1"";""1289258130451"";"""""
"15331;""8"";""22 total bookmarks"";""1 folders"";""folder depth 1"";""1289258304081"";"""""
"15331;""8"";""22 total bookmarks"";""1 folders"";""folder depth 1"";""1289263091328"";"""""
"15334;""8"";""277 total bookmarks"";""22 folders"";""folder depth 2"";""1289253366721"";"""""
"15334;""8"";""277 total bookmarks"";""22 folders"";""folder depth 2"";""1289260164451"";"""""
"15334;""8"";""277 total bookmarks"";""22 folders"";""folder depth 2"";""1289260340439"";"""""
"15334;""8"";""277 total bookmarks"";""22 folders"";""folder depth 2"";""1289261048045"";"""""
"15334;""8"";""282 total bookmarks"";""22 folders"";""folder depth 2"";""1289264944447"";"""""
"15334;""8"";""284 total bookmarks"";""22 folders"";""folder depth 2"";""1289265474338"";"""""
"15334;""8"";""291 total bookmarks"";""22 folders"";""folder depth 2"";""1289273433436"";"""""
"15334;""8"";""291 total bookmarks"";""22 folders"";""folder depth 2"";""1289273937166"";"""""
"15334;""8"";""291 total bookmarks"";""22 folders"";""folder depth 2"";""1289274077260"";"""""
"15336;""8"";""41 total bookmarks"";""2 folders"";""folder depth 1"";""1289260562041"";"""""
"15336;""8"";""41 total bookmarks"";""2 folders"";""folder depth 1"";""1289265421116"";"""""
"15336;""8"";""41 total bookmarks"";""2 folders"";""folder depth 1"";""1289276681869"";"""""
"15340;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289254251696"";"""""
"15341;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289276403513"";"""""
"15344;""8"";""46 total bookmarks"";""3 folders"";""folder depth 1"";""1289253848373"";"""""
"15344;""8"";""46 total bookmarks"";""3 folders"";""folder depth 1"";""1289257990032"";"""""
"15344;""8"";""46 total bookmarks"";""3 folders"";""folder depth 1"";""1289259753290"";"""""
"15344;""8"";""46 total bookmarks"";""3 folders"";""folder depth 1"";""1289259796289"";"""""
"15344;""8"";""46 total bookmarks"";""3 folders"";""folder depth 1"";""1289261172402"";"""""
"15346;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289269358690"";"""""
"15347;""8"";""24 total bookmarks"";""2 folders"";""folder depth 1"";""1289258377942"";"""""
"15347;""8"";""24 total bookmarks"";""2 folders"";""folder depth 1"";""1289265323579"";"""""
"15347;""8"";""24 total bookmarks"";""2 folders"";""folder depth 1"";""1289272799345"";"""""
"15347;""8"";""24 total bookmarks"";""2 folders"";""folder depth 1"";""1289273619844"";"""""
"15348;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289276617175"";"""""
"15350;""8"";""69 total bookmarks"";""7 folders"";""folder depth 2"";""1289253721766"";"""""
"15350;""8"";""69 total bookmarks"";""7 folders"";""folder depth 2"";""1289253968339"";"""""
"15350;""8"";""69 total bookmarks"";""7 folders"";""folder depth 2"";""1289265737121"";"""""
"15352;""8"";""25 total bookmarks"";""4 folders"";""folder depth 1"";""1289260364510"";"""""
"15352;""8"";""25 total bookmarks"";""4 folders"";""folder depth 1"";""1289263024952"";"""""
"15353;""8"";""312 total bookmarks"";""4 folders"";""folder depth 1"";""1289262044288"";"""""
"15353;""8"";""312 total bookmarks"";""4 folders"";""folder depth 1"";""1289267299527"";"""""
"15353;""8"";""312 total bookmarks"";""4 folders"";""folder depth 1"";""1289268490310"";"""""
"15353;""8"";""312 total bookmarks"";""4 folders"";""folder depth 1"";""1289273017428"";"""""
"15353;""8"";""312 total bookmarks"";""4 folders"";""folder depth 1"";""1289277514602"";"""""
"15353;""8"";""312 total bookmarks"";""4 folders"";""folder depth 1"";""1289277837778"";"""""
"15358;""8"";""44 total bookmarks"";""1 folders"";""folder depth 1"";""1289264133001"";"""""
"15358;""8"";""44 total bookmarks"";""1 folders"";""folder depth 1"";""1289267744887"";"""""
"15360;""8"";""102 total bookmarks"";""11 folders"";""folder depth 1"";""1289258841043"";"""""
"15360;""8"";""102 total bookmarks"";""11 folders"";""folder depth 1"";""1289260995089"";"""""
"15362;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289272921552"";"""""
"15363;""8"";""15 total bookmarks"";""1 folders"";""folder depth 1"";""1289253752724"";"""""
"15366;""8"";""160 total bookmarks"";""11 folders"";""folder depth 1"";""1289264934134"";"""""
"15375;""8"";""37 total bookmarks"";""4 folders"";""folder depth 1"";""1289273007712"";"""""
"15376;""8"";""1807 total bookmarks"";""121 folders"";""folder depth 3"";""1289262888299"";"""""
"15376;""8"";""1807 total bookmarks"";""121 folders"";""folder depth 3"";""1289265788291"";"""""
"15377;""8"";""271 total bookmarks"";""31 folders"";""folder depth 3"";""1289265916973"";"""""
"15377;""8"";""271 total bookmarks"";""31 folders"";""folder depth 3"";""1289267305778"";"""""
"15377;""8"";""271 total bookmarks"";""31 folders"";""folder depth 3"";""1289268241684"";"""""
"15377;""8"";""271 total bookmarks"";""31 folders"";""folder depth 3"";""1289268618230"";"""""
"15377;""8"";""271 total bookmarks"";""31 folders"";""folder depth 3"";""1289268900126"";"""""
"15377;""8"";""271 total bookmarks"";""31 folders"";""folder depth 3"";""1289270264041"";"""""
"15379;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289275038823"";"""""
"15379;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289276159531"";"""""
"15385;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289254461818"";"""""
"15386;""8"";""19 total bookmarks"";""6 folders"";""folder depth 1"";""1289254678500"";"""""
"15386;""8"";""18 total bookmarks"";""6 folders"";""folder depth 1"";""1289254850394"";"""""
"15386;""8"";""18 total bookmarks"";""6 folders"";""folder depth 1"";""1289254872493"";"""""
"15386;""8"";""18 total bookmarks"";""6 folders"";""folder depth 1"";""1289262789026"";"""""
"15393;""8"";""17 total bookmarks"";""2 folders"";""folder depth 1"";""1289269028679"";"""""
"15393;""8"";""17 total bookmarks"";""2 folders"";""folder depth 1"";""1289269791314"";"""""
"15393;""8"";""17 total bookmarks"";""2 folders"";""folder depth 1"";""1289270698252"";"""""
"15393;""8"";""17 total bookmarks"";""2 folders"";""folder depth 1"";""1289271674859"";"""""
"15393;""8"";""18 total bookmarks"";""2 folders"";""folder depth 1"";""1289277320573"";"""""
"15396;""8"";""25 total bookmarks"";""3 folders"";""folder depth 1"";""1289263120110"";"""""
"15396;""8"";""25 total bookmarks"";""3 folders"";""folder depth 1"";""1289265357632"";"""""
"15396;""8"";""25 total bookmarks"";""3 folders"";""folder depth 1"";""1289275256075"";"""""
"15396;""8"";""25 total bookmarks"";""3 folders"";""folder depth 1"";""1289277621955"";"""""
"15402;""8"";""266 total bookmarks"";""33 folders"";""folder depth 2"";""1289259729543"";"""""
"15402;""8"";""266 total bookmarks"";""33 folders"";""folder depth 2"";""1289264122111"";"""""
"15403;""8"";""23 total bookmarks"";""1 folders"";""folder depth 1"";""1289254991674"";"""""
"15403;""8"";""23 total bookmarks"";""1 folders"";""folder depth 1"";""1289256109277"";"""""
"15403;""8"";""23 total bookmarks"";""1 folders"";""folder depth 1"";""1289257586545"";"""""
"15406;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289261379857"";"""""
"15406;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289267562559"";"""""
"15407;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289262902883"";"""""
"15407;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289265325145"";"""""
"15407;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289267792652"";"""""
"15407;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289270351250"";"""""
"15407;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289272558134"";"""""
"15407;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289273915825"";"""""
"15407;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289276122928"";"""""
"15408;""8"";""14 total bookmarks"";""1 folders"";""folder depth 1"";""1289266533329"";"""""
"15408;""8"";""14 total bookmarks"";""1 folders"";""folder depth 1"";""1289268028692"";"""""
"15408;""8"";""14 total bookmarks"";""1 folders"";""folder depth 1"";""1289277885700"";"""""
"15414;""8"";""24 total bookmarks"";""9 folders"";""folder depth 1"";""1289259327014"";"""""
"15414;""8"";""24 total bookmarks"";""9 folders"";""folder depth 1"";""1289261534611"";"""""
"15415;""8"";""38 total bookmarks"";""4 folders"";""folder depth 1"";""1289253709348"";"""""
"15415;""8"";""38 total bookmarks"";""4 folders"";""folder depth 1"";""1289255641754"";"""""
"15416;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289254629347"";"""""
"15418;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289257896834"";"""""
"15420;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289274877715"";"""""
"15423;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289265464546"";"""""
"15423;""8"";""10 total bookmarks"";""2 folders"";""folder depth 1"";""1289269071310"";"""""
"15426;""8"";""39 total bookmarks"";""1 folders"";""folder depth 1"";""1289255566931"";"""""
"15426;""8"";""39 total bookmarks"";""1 folders"";""folder depth 1"";""1289257784361"";"""""
"15428;""8"";""43 total bookmarks"";""4 folders"";""folder depth 1"";""1289271008614"";"""""
"15430;""8"";""410 total bookmarks"";""60 folders"";""folder depth 2"";""1289256824806"";"""""
"15431;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289256539687"";"""""
"15435;""8"";""141 total bookmarks"";""3 folders"";""folder depth 2"";""1289256153342"";"""""
"15435;""8"";""141 total bookmarks"";""3 folders"";""folder depth 2"";""1289260509706"";"""""
"15439;""8"";""41 total bookmarks"";""7 folders"";""folder depth 1"";""1289254428084"";"""""
"15443;""8"";""32 total bookmarks"";""5 folders"";""folder depth 1"";""1289260115938"";"""""
"15443;""8"";""32 total bookmarks"";""5 folders"";""folder depth 1"";""1289265289648"";"""""
"15443;""8"";""32 total bookmarks"";""5 folders"";""folder depth 1"";""1289266097951"";"""""
"15443;""8"";""32 total bookmarks"";""5 folders"";""folder depth 1"";""1289269744753"";"""""
"15446;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289259859210"";"""""
"15448;""8"";""26 total bookmarks"";""2 folders"";""folder depth 1"";""1289254958493"";"""""
"15450;""8"";""25 total bookmarks"";""2 folders"";""folder depth 1"";""1289262390597"";"""""
"15450;""8"";""25 total bookmarks"";""2 folders"";""folder depth 1"";""1289262522456"";"""""
"15450;""8"";""25 total bookmarks"";""2 folders"";""folder depth 1"";""1289262608622"";"""""
"15452;""8"";""12 total bookmarks"";""1 folders"";""folder depth 1"";""1289254294087"";"""""
"15452;""8"";""12 total bookmarks"";""1 folders"";""folder depth 1"";""1289259129246"";"""""
"15457;""8"";""20 total bookmarks"";""1 folders"";""folder depth 1"";""1289253244560"";"""""
"15457;""8"";""20 total bookmarks"";""1 folders"";""folder depth 1"";""1289272643443"";"""""
"15457;""8"";""20 total bookmarks"";""1 folders"";""folder depth 1"";""1289274273068"";"""""
"15461;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289276702121"";"""""
"15466;""8"";""51 total bookmarks"";""8 folders"";""folder depth 1"";""1289256535351"";"""""
"15468;""8"";""28 total bookmarks"";""2 folders"";""folder depth 1"";""1289269936180"";"""""
"15470;""8"";""15 total bookmarks"";""3 folders"";""folder depth 1"";""1289253059249"";"""""
"15471;""8"";""433 total bookmarks"";""35 folders"";""folder depth 4"";""1289254790536"";"""""
"15475;""8"";""24 total bookmarks"";""2 folders"";""folder depth 1"";""1289274817067"";"""""
"15484;""8"";""17 total bookmarks"";""3 folders"";""folder depth 1"";""1289262513745"";"""""
"15484;""8"";""17 total bookmarks"";""3 folders"";""folder depth 1"";""1289273202278"";"""""
"15484;""8"";""17 total bookmarks"";""3 folders"";""folder depth 1"";""1289274876941"";"""""
"15484;""8"";""17 total bookmarks"";""3 folders"";""folder depth 1"";""1289277391117"";"""""
"15491;""8"";""44 total bookmarks"";""1 folders"";""folder depth 1"";""1289257369785"";"""""
"15492;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289258228741"";"""""
"15492;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289265578206"";"""""
"15497;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289271999509"";"""""
"15497;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289272615976"";"""""
"15498;""8"";""38 total bookmarks"";""9 folders"";""folder depth 1"";""1289255640874"";"""""
"15498;""8"";""38 total bookmarks"";""9 folders"";""folder depth 1"";""1289257834039"";"""""
"15498;""8"";""38 total bookmarks"";""9 folders"";""folder depth 1"";""1289267753758"";"""""
"15498;""8"";""38 total bookmarks"";""9 folders"";""folder depth 1"";""1289278019652"";"""""
"15499;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289263450745"";"""""
"15499;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289275564736"";"""""
"15504;""8"";""141 total bookmarks"";""13 folders"";""folder depth 2"";""1289267153448"";"""""
"15505;""8"";""80 total bookmarks"";""4 folders"";""folder depth 1"";""1289265841272"";"""""
"15505;""8"";""80 total bookmarks"";""4 folders"";""folder depth 1"";""1289274800814"";"""""
"15506;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289261570087"";"""""
"15507;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289273521967"";"""""
"15508;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289254179244"";"""""
"15508;""8"";""14 total bookmarks"";""2 folders"";""folder depth 1"";""1289259629571"";"""""
"15510;""8"";""58 total bookmarks"";""2 folders"";""folder depth 1"";""1289256181750"";"""""
"15510;""8"";""58 total bookmarks"";""2 folders"";""folder depth 1"";""1289271886118"";"""""
"15515;""8"";""38 total bookmarks"";""2 folders"";""folder depth 1"";""1289264946576"";"""""
"15515;""8"";""38 total bookmarks"";""2 folders"";""folder depth 1"";""1289271938011"";"""""
"15515;""8"";""38 total bookmarks"";""2 folders"";""folder depth 1"";""1289273528359"";"""""
"15516;""8"";""233 total bookmarks"";""13 folders"";""folder depth 2"";""1289254172337"";"""""
"15516;""8"";""233 total bookmarks"";""13 folders"";""folder depth 2"";""1289263581371"";"""""
"15516;""8"";""233 total bookmarks"";""13 folders"";""folder depth 2"";""1289269074507"";"""""
"15518;""8"";""487 total bookmarks"";""1 folders"";""folder depth 1"";""1289259919166"";"""""
"15520;""8"";""20 total bookmarks"";""1 folders"";""folder depth 1"";""1289253346195"";"""""
"15520;""8"";""21 total bookmarks"";""1 folders"";""folder depth 1"";""1289269070428"";"""""
"15520;""8"";""21 total bookmarks"";""1 folders"";""folder depth 1"";""1289270404843"";"""""
"15526;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289256033393"";"""""
"15531;""8"";""17 total bookmarks"";""1 folders"";""folder depth 1"";""1289263133408"";"""""
"15531;""8"";""17 total bookmarks"";""1 folders"";""folder depth 1"";""1289263273911"";"""""
"15533;""8"";""22 total bookmarks"";""3 folders"";""folder depth 1"";""1289273908317"";"""""
"15534;""8"";""17 total bookmarks"";""3 folders"";""folder depth 1"";""1289255852604"";"""""
"15534;""8"";""17 total bookmarks"";""3 folders"";""folder depth 1"";""1289255932906"";"""""
"15534;""8"";""17 total bookmarks"";""3 folders"";""folder depth 1"";""1289257167446"";"""""
"15534;""8"";""17 total bookmarks"";""3 folders"";""folder depth 1"";""1289257216398"";"""""
"15534;""8"";""17 total bookmarks"";""3 folders"";""folder depth 1"";""1289259418824"";"""""
"15535;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289268584861"";"""""
"15535;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289269647700"";"""""
"15535;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289277308870"";"""""
"15537;""8"";""17 total bookmarks"";""2 folders"";""folder depth 1"";""1289261001265"";"""""
"15539;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289276453773"";"""""
"15539;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289277881232"";"""""
"15539;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289278372992"";"""""
"15539;""8"";""11 total bookmarks"";""2 folders"";""folder depth 1"";""1289278462622"";"""""
"15544;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289271055248"";"""""
"15544;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289272402771"";"""""
"15545;""8"";""156 total bookmarks"";""14 folders"";""folder depth 2"";""1289271191428"";"""""
"15546;""8"";""813 total bookmarks"";""46 folders"";""folder depth 2"";""1289278653145"";"""""
"15550;""8"";""256 total bookmarks"";""76 folders"";""folder depth 3"";""1289253707637"";"""""
"15550;""8"";""256 total bookmarks"";""76 folders"";""folder depth 3"";""1289262286652"";"""""
"15553;""8"";""129 total bookmarks"";""11 folders"";""folder depth 2"";""1289265670542"";"""""
"15553;""8"";""129 total bookmarks"";""11 folders"";""folder depth 2"";""1289266176517"";"""""
"15553;""8"";""129 total bookmarks"";""11 folders"";""folder depth 2"";""1289269890309"";"""""
"15553;""8"";""129 total bookmarks"";""11 folders"";""folder depth 2"";""1289270511051"";"""""
"15553;""8"";""129 total bookmarks"";""11 folders"";""folder depth 2"";""1289273452552"";"""""
"15553;""8"";""129 total bookmarks"";""11 folders"";""folder depth 2"";""1289274369164"";"""""
"15557;""8"";""18 total bookmarks"";""4 folders"";""folder depth 1"";""1289263806739"";"""""
"15558;""8"";""15 total bookmarks"";""3 folders"";""folder depth 1"";""1289257386898"";"""""
"15561;""8"";""2523 total bookmarks"";""27 folders"";""folder depth 2"";""1289253347762"";"""""
"15563;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289275077787"";"""""
"15564;""8"";""196 total bookmarks"";""67 folders"";""folder depth 3"";""1289262609954"";"""""
"15565;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289259963554"";"""""
"15565;""8"";""9 total bookmarks"";""2 folders"";""folder depth 1"";""1289270783528"";"""""
"15570;""8"";""44 total bookmarks"";""3 folders"";""folder depth 1"";""1289257506564"";"""""
"15570;""8"";""44 total bookmarks"";""3 folders"";""folder depth 1"";""1289263077211"";"""""
"15570;""8"";""44 total bookmarks"";""3 folders"";""folder depth 1"";""1289264925492"";"""""
"15570;""8"";""44 total bookmarks"";""3 folders"";""folder depth 1"";""1289267177265"";"""""
"15570;""8"";""44 total bookmarks"";""3 folders"";""folder depth 1"";""1289269133228"";"""""
"15570;""8"";""44 total bookmarks"";""3 folders"";""folder depth 1"";""1289270698433"";"""""
"15570;""8"";""44 total bookmarks"";""3 folders"";""folder depth 1"";""1289271832999"";"""""
"15573;""8"";""23 total bookmarks"";""3 folders"";""folder depth 1"";""1289269562367"";"""""
"15573;""8"";""23 total bookmarks"";""3 folders"";""folder depth 1"";""1289277587913"";"""""
"15575;""8"";""30 total bookmarks"";""6 folders"";""folder depth 1"";""1289269224702"";"""""
"15575;""8"";""30 total bookmarks"";""6 folders"";""folder depth 1"";""1289275821566"";"""""
"15576;""8"";""35 total bookmarks"";""2 folders"";""folder depth 1"";""1289256057554"";"""""
"15576;""8"";""35 total bookmarks"";""2 folders"";""folder depth 1"";""1289265991416"";"""""
"15577;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289253416037"";"""""
"15577;""8"";""13 total bookmarks"";""2 folders"";""folder depth 1"";""1289256082934"";"""""
"15578;""8"";""556 total bookmarks"";""14 folders"";""folder depth 2"";""1289256356195"";"""""
"15578;""8"";""556 total bookmarks"";""14 folders"";""folder depth 2"";""1289256949992"";"""""
"15578;""8"";""556 total bookmarks"";""14 folders"";""folder depth 2"";""1289260584300"";"""""
"15578;""8"";""557 total bookmarks"";""14 folders"";""folder depth 2"";""1289263947694"";"""""
"15578;""8"";""557 total bookmarks"";""14 folders"";""folder depth 2"";""1289266161165"";"""""
"15578;""8"";""557 total bookmarks"";""14 folders"";""folder depth 2"";""1289268525872"";"""""
"15579;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289257467924"";"""""
"15579;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289267495001"";"""""
"15579;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289268573286"";"""""
"15579;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289272381041"";"""""
"15579;""8"";""12 total bookmarks"";""2 folders"";""folder depth 1"";""1289274488468"";"""""
"15580;""8"";""160 total bookmarks"";""8 folders"";""folder depth 2"";""1289255213934"";"""""
"15580;""8"";""160 total bookmarks"";""8 folders"";""folder depth 2"";""1289266001463"";"""""
"15582;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289254932302"";"""""
"15582;""8"";""16 total bookmarks"";""2 folders"";""folder depth 1"";""1289257141653"";"""""
"15584;""8"";""29 total bookmarks"";""4 folders"";""folder depth 1"";""1289269323923"";"""""
"15584;""8"";""29 total bookmarks"";""4 folders"";""folder depth 1"";""1289272426303"";"""""
"15584;""8"";""29 total bookmarks"";""4 folders"";""folder depth 1"";""1289275923218"";"""""
"15584;""8"";""29 total bookmarks"";""4 folders"";""folder depth 1"";""1289276004633"";"""""
"15585;""8"";""17 total bookmarks"";""2 folders"";""folder depth 1"";""1289270949960"";"""""
"15587;""8"";""77 total bookmarks"";""3 folders"";""folder depth 1"";""1289262861555"";"""""
"15587;""8"";""80 total bookmarks"";""3 folders"";""folder depth 1"";""1289274189991"";"""""
"15587;""8"";""80 total bookmarks"";""3 folders"";""folder depth 1"";""1289275100702"";"""""
"15588;""8"";""34 total bookmarks"";""2 folders"";""folder depth 1"";""1289273695573"";"""""
"15590;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289258014708"";"""""
"15590;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289259121698"";"""""
"15591;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289255880141"";"""""
"15591;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289258303814"";"""""
"15591;""8"";""19 total bookmarks"";""2 folders"";""folder depth 1"";""1289262378876"";"""""
